model,seed,epoch,loss_type,loss_value
gnn,101,67,val,0.3744282953220775
gnn,101,68,train,0.33363584284238657
gnn,101,68,val,0.3563760232496915
gnn,101,69,train,0.3239302041167985
gnn,101,69,val,0.3483963284475237
gnn,101,70,train,0.32276072606283374
gnn,101,70,val,0.3409171904868164
gnn,101,71,train,0.3257924021001578
gnn,101,71,val,0.3579438836485681
gnn,101,72,train,0.31181361805756785
gnn,101,72,val,0.35227187128935483
gnn,101,73,train,0.3094444437115746
gnn,101,73,val,0.363265020650049
gnn,101,74,train,0.3215001679520773
gnn,101,74,val,0.35109433140320423
gnn,101,75,train,0.31867829456880437
gnn,101,75,val,0.3484909013034708
gnn,101,76,train,0.3233998295459919
gnn,101,76,val,0.3520266568761222
gnn,101,77,train,0.3266997637325203
gnn,101,77,val,0.3628274075161569
gnn,101,78,train,0.328756291165256
gnn,101,78,val,0.3480022403988252
gnn,101,79,train,0.3236283052799513
gnn,101,79,val,0.3428155458337869
gnn,101,80,train,0.3257572324065963
gnn,101,80,val,0.35112536469706557
gnn,101,81,train,0.3306633842273354
gnn,101,81,val,0.35592771100389814
gnn,101,82,train,0.3245873506277177
gnn,101,82,val,0.3449183687239862
gnn,101,83,train,0.32055129531201115
gnn,101,83,val,0.35721809703159996
gnn,101,84,train,0.31769906767860495
gnn,101,84,val,0.34377940346935815
gnn,101,85,train,0.33613453348428396
gnn,101,85,val,0.35469550650000586
gnn,101,86,train,0.32727996094027056
gnn,101,86,val,0.35541953846832125
gnn,101,87,train,0.32205941920903053
gnn,101,87,val,0.3593464876952848
gnn,101,88,train,0.31792697082612986
gnn,101,88,val,0.34875970405781254
gnn,101,89,train,0.32586799218678614
gnn,101,89,val,0.3502073182618321
gnn,101,90,train,0.33466913742106064
gnn,101,90,val,0.35017738417332706
gnn,101,91,train,0.3172428000652303
gnn,101,91,val,0.3463429873102877
gnn,101,92,train,0.3230875863700382
gnn,101,92,val,0.3509898653945033
gnn,101,93,train,0.33174777102419556
gnn,101,93,val,0.34607045635318084
gnn,101,94,train,0.3179159648044379
gnn,101,94,val,0.35340890453321805
gnn,101,95,train,0.3305396303047
gnn,101,95,val,0.34962775372710714
gnn,101,96,train,0.3225846087632102
gnn,101,96,val,0.35156068570777027
gnn,101,97,train,0.319478564780804
gnn,101,97,val,0.3527198133349425
gnn,101,98,train,0.32160299096419115
gnn,101,98,val,0.3530738870730041
gnn,101,99,train,0.3156502460283098
gnn,101,99,val,0.35074430359216446
gnn,101,100,train,0.3234232330060162
gnn,101,100,val,0.34795625389956814
gnn,211,1,train,1.1777597363561547
gnn,211,1,val,1.2860820113590257
gnn,211,2,train,1.2560551317770263
gnn,211,2,val,1.1355018470471427
gnn,211,3,train,1.0246535473451155
gnn,211,3,val,1.0657467349067562
gnn,211,4,train,0.9411963032187123
gnn,211,4,val,1.0194577894638743
gnn,211,5,train,0.889981651766438
gnn,211,5,val,0.8961252448234389
gnn,211,6,train,0.8218423963804854
gnn,211,6,val,1.0424298779837613
gnn,211,7,train,0.7521050729429893
gnn,211,7,val,0.9596924013826512
gnn,211,8,train,0.6661472381135534
gnn,211,8,val,0.9298238587753287
gnn,211,9,train,0.6215264915187616
gnn,211,9,val,0.790771397912797
gnn,211,10,train,0.6563112701872337
gnn,211,10,val,0.8017622116070456
gnn,211,11,train,0.6620573716850924
gnn,211,11,val,0.703568825554781
gnn,211,12,train,0.5520357170480665
gnn,211,12,val,0.7060270632875768
gnn,211,13,train,0.6830743780148086
gnn,211,13,val,0.7026122822837553
gnn,211,14,train,0.6282200575548021
gnn,211,14,val,0.5536627957818114
gnn,211,15,train,0.442837650611444
gnn,211,15,val,0.58105800838528
gnn,211,16,train,0.5362813458619556
gnn,211,16,val,0.5217159455883029
gnn,211,17,train,0.505716018762419
gnn,211,17,val,0.6292640601404781
gnn,211,18,train,0.4263391155118183
gnn,211,18,val,0.49013292575000833
gnn,211,19,train,0.4512157850934509
gnn,211,19,val,0.5364964307519174
gnn,211,20,train,0.4595744138480665
gnn,211,20,val,0.4788053493141547
gnn,211,21,train,0.3594788010382271
gnn,211,21,val,0.48585363583712027
gnn,211,22,train,0.4398723026803178
gnn,211,22,val,0.48791919863824945
gnn,211,23,train,0.43358608657814285
gnn,211,23,val,0.5026186285056006
gnn,211,24,train,0.38615126002982997
gnn,211,24,val,0.4699723007432103
gnn,211,25,train,0.41298144552212823
gnn,211,25,val,0.4763730282649497
gnn,211,26,train,0.3809844655774732
gnn,211,26,val,0.4456436252907104
gnn,211,27,train,0.4219193868837994
gnn,211,27,val,0.4547699016093884
gnn,211,28,train,0.41775633015448754
gnn,211,28,val,0.4273821467515427
gnn,211,29,train,0.35732166149658734
gnn,211,29,val,0.3633487934016928
gnn,211,30,train,0.3496725511640268
gnn,211,30,val,0.372496630584146
gnn,211,31,train,0.34015925371957956
gnn,211,31,val,0.36700025209981235
gnn,211,32,train,0.36204469715221443
gnn,211,32,val,0.4648659852496029
gnn,211,33,train,0.34750463059058434
gnn,211,33,val,0.3520304628760252
gnn,211,34,train,0.3657686901394389
gnn,211,34,val,0.34710506118236
gnn,211,35,train,0.38947434212159987
gnn,211,35,val,0.3805794415828059
gnn,211,36,train,0.35725788609885223
gnn,211,36,val,0.39722041105390304
gnn,211,37,train,0.34059943086474787
gnn,211,37,val,0.3402157629891837
gnn,211,38,train,0.2970207981598122
gnn,211,38,val,0.4059349771349706
gnn,211,39,train,0.33131899725876024
gnn,211,39,val,0.38464542475479324
gnn,211,40,train,0.35986250290670424
gnn,211,40,val,0.3567796728693349
gnn,211,41,train,0.3645103247842472
gnn,211,41,val,0.36872492528582784
gnn,211,42,train,0.29048969169191535
gnn,211,42,val,0.39980227404788493
gnn,211,43,train,0.30617644756006196
gnn,211,43,val,0.3779006232139861
gnn,211,44,train,0.30661522078847836
gnn,211,44,val,0.3774308978860005
gnn,211,45,train,0.2863559573556652
gnn,211,45,val,0.32661580848181065
gnn,211,46,train,0.3575125031320034
gnn,211,46,val,0.3588887112371677
gnn,211,47,train,0.3048997278198737
gnn,211,47,val,0.3657894595203872
gnn,211,48,train,0.303370805468022
gnn,211,48,val,0.3384527104564229
gnn,211,49,train,0.29878143142806624
gnn,211,49,val,0.36065051763334427
gnn,211,50,train,0.2926134316700061
gnn,211,50,val,0.3665556607333644
gnn,211,51,train,0.3143098404422064
gnn,211,51,val,0.3608914643963569
gnn,211,52,train,0.2953191517645654
gnn,211,52,val,0.3413923398694435
gnn,211,53,train,0.30690449138253567
gnn,211,53,val,0.32466589247219735
gnn,211,54,train,0.3128276609185011
gnn,211,54,val,0.3118746984480229
gnn,211,55,train,0.3126257449748779
gnn,211,55,val,0.3283752813180967
gnn,211,56,train,0.314375650589544
gnn,211,56,val,0.3458581606592074
gnn,211,57,train,0.30836709160105374
gnn,211,57,val,0.37791798848906016
gnn,211,58,train,0.31183300144465664
gnn,211,58,val,0.3455633667722077
gnn,211,59,train,0.2787787510817711
gnn,211,59,val,0.35207234745598776
gnn,211,60,train,0.29669319180302667
gnn,211,60,val,0.33176517990548704
gnn,211,61,train,0.3002972249724517
gnn,211,61,val,0.35965128273645897
gnn,211,62,train,0.31853186404958567
gnn,211,62,val,0.33744942250405785
gnn,211,63,train,0.2790207920802501
gnn,211,63,val,0.36893721456156797
gnn,211,64,train,0.2999942145336375
gnn,211,64,val,0.31147996042636134
gnn,211,65,train,0.2980198040122078
gnn,211,65,val,0.35312444719821223
gnn,211,66,train,0.2992384846535557
gnn,211,66,val,0.338532052095035
gnn,211,67,train,0.2909649607289735
gnn,211,67,val,0.33205173483852346
gnn,211,68,train,0.30691929981825294
gnn,211,68,val,0.34658104711733223
gnn,211,69,train,0.3237437675319776
gnn,211,69,val,0.3472607833871897
gnn,211,70,train,0.28996342388818797
gnn,211,70,val,0.35859826864696026
gnn,211,71,train,0.27665724227091304
gnn,211,71,val,0.34828152923856887
gnn,211,72,train,0.3135199502413807
gnn,211,72,val,0.3561005345953483
gnn,211,73,train,0.29642807402898963
gnn,211,73,val,0.35465660867162446
gnn,211,74,train,0.2959761188936838
gnn,211,74,val,0.33861708066288043
gnn,211,75,train,0.3040214991971843
gnn,211,75,val,0.34973797202921
gnn,211,76,train,0.293266958288646
gnn,211,76,val,0.33897279424398574
gnn,211,77,train,0.3038656498707137
gnn,211,77,val,0.3561195832019953
gnn,211,78,train,0.2944626476122346
gnn,211,78,val,0.34004495720521266
gnn,211,79,train,0.30170351449759814
gnn,211,79,val,0.3525324858782898
gnn,211,80,train,0.29587758654202434
gnn,211,80,val,0.34355438389027
gnn,211,81,train,0.2983222644009678
gnn,211,81,val,0.35393925278281163
gnn,211,82,train,0.3067226994048573
gnn,211,82,val,0.34794195315219556
gnn,211,83,train,0.28514112761205146
gnn,211,83,val,0.3457522767681668
gnn,211,84,train,0.28653651445921663
gnn,211,84,val,0.34570269444345564
gnn,211,85,train,0.28615488153740176
gnn,211,85,val,0.34678162085559305
gnn,211,86,train,0.29340541256287805
gnn,211,86,val,0.3501474746575639
gnn,211,87,train,0.28766138359021587
gnn,211,87,val,0.347032198136805
gnn,211,88,train,0.30272154435729903
gnn,211,88,val,0.3512525933723183
gnn,211,89,train,0.28457554711535193
gnn,211,89,val,0.34225233439965924
gnn,211,90,train,0.2823255302085948
gnn,211,90,val,0.3499656765002377
gnn,211,91,train,0.29651793253925446
gnn,211,91,val,0.34974306615229134
gnn,211,92,train,0.29565880253201465
gnn,211,92,val,0.33912461317735176
gnn,211,93,train,0.2944073238153979
gnn,211,93,val,0.3365479297571786
gnn,211,94,train,0.29535173478817567
gnn,211,94,val,0.34805057945359213
gnn,211,95,train,0.3065069005810724
gnn,211,95,val,0.3461348205421913
gnn,211,96,train,0.2893257386376724
gnn,211,96,val,0.3494998784136595
gnn,211,97,train,0.3123136644963822
gnn,211,97,val,0.34463465990691644
gnn,211,98,train,0.29113052192229066
gnn,211,98,val,0.3510066221184373
gnn,211,99,train,0.2951652407127228
gnn,211,99,val,0.3411504327743993
gnn,211,100,train,0.2933139421573954
gnn,211,100,val,0.34636221610204626
gnn,421,1,train,1.4564317663091582
gnn,421,1,val,1.341633965771155
gnn,421,2,train,1.3661809306085868
gnn,421,2,val,1.2195727658458548
gnn,421,3,train,1.482136601582566
gnn,421,3,val,1.1858155342437002
gnn,421,4,train,1.2687725999063233
gnn,421,4,val,1.0617500649431686
gnn,421,5,train,1.2424709206201423
gnn,421,5,val,0.8931350065250067
gnn,421,6,train,1.0908892231345069
gnn,421,6,val,0.875084647007576
gnn,421,7,train,1.0495993334595448
gnn,421,7,val,0.8547972995412996
gnn,421,8,train,1.0184152118784104
gnn,421,8,val,0.877821672921842
gnn,421,9,train,1.0642284468159198
gnn,421,9,val,0.8018697465357312
gnn,421,10,train,0.8521186466571711
gnn,421,10,val,0.7542873210818067
gnn,421,11,train,0.8248663939720452
gnn,421,11,val,0.7314849388308929
gnn,421,12,train,0.8452099078356402
gnn,421,12,val,0.5979687584053868
gnn,421,13,train,0.8141972200417378
gnn,421,13,val,0.6907967588141628
gnn,421,14,train,0.7902567459121437
gnn,421,14,val,0.6498594889775916
gnn,421,15,train,0.6734529278999042
gnn,421,15,val,0.6701134571935712
gnn,421,16,train,0.7010807583385387
gnn,421,16,val,0.48935639226902694
gnn,421,17,train,0.6601826010433879
gnn,421,17,val,0.6795008492757473
gnn,421,18,train,0.666101992287382
gnn,421,18,val,0.5393840572177425
gnn,421,19,train,0.6003131280237192
gnn,421,19,val,0.557939075391213
gnn,421,20,train,0.5886511351792694
gnn,421,20,val,0.5897672258511281
gnn,421,21,train,0.5856059031203482
gnn,421,21,val,0.5422989691975646
gnn,421,22,train,0.5669874008123743
gnn,421,22,val,0.5285981144332792
gnn,421,23,train,0.5219353502495874
gnn,421,23,val,0.5460705460506755
gnn,421,24,train,0.49492468178265037
gnn,421,24,val,0.5078909046320952
gnn,421,25,train,0.52036930557725
gnn,421,25,val,0.490123589491272
gnn,421,26,train,0.5403980554414322
gnn,421,26,val,0.5482002099470255
gnn,421,27,train,0.5015011327122035
gnn,421,27,val,0.5367427128476858
gnn,421,28,train,0.46586776990551304
gnn,421,28,val,0.4135379840540426
gnn,421,29,train,0.4837295510197106
gnn,421,29,val,0.42614715015866617
gnn,421,30,train,0.4321704565314642
gnn,421,30,val,0.5251349501409276
gnn,421,31,train,0.43011611862803406
gnn,421,31,val,0.40610288459756816
gnn,421,32,train,0.3796724738180659
gnn,421,32,val,0.49113492898710914
gnn,421,33,train,0.41290705590565424
gnn,421,33,val,0.41172740949336323
gnn,421,34,train,0.42966136015446055
gnn,421,34,val,0.4505644590094773
gnn,421,35,train,0.40318289983347155
gnn,421,35,val,0.4100389441955613
gnn,421,36,train,0.40517034563565096
gnn,421,36,val,0.4430572434228643
gnn,421,37,train,0.3774400217367212
gnn,421,37,val,0.38164559163878187
gnn,421,38,train,0.42859324841341045
gnn,421,38,val,0.4084578238337433
gnn,421,39,train,0.3998976788902187
gnn,421,39,val,0.44263119932591655
gnn,421,40,train,0.3765327424902694
gnn,421,40,val,0.42769757182883217
gnn,421,41,train,0.37419378109880075
gnn,421,41,val,0.3764791223557868
gnn,421,42,train,0.4118383941321939
gnn,421,42,val,0.3994897323357871
gnn,421,43,train,0.364052544422366
gnn,421,43,val,0.40900256828580134
gnn,421,44,train,0.40072972174555377
gnn,421,44,val,0.39604863199068874
gnn,421,45,train,0.3913135419016741
gnn,421,45,val,0.37982366761267067
gnn,421,46,train,0.3444785316399564
gnn,421,46,val,0.4017365391450889
gnn,421,47,train,0.3635147497131741
gnn,421,47,val,0.424987555244259
gnn,421,48,train,0.38355146960652403
gnn,421,48,val,0.3965882062541742
gnn,421,49,train,0.39323425374880266
gnn,421,49,val,0.38425082583299214
gnn,421,50,train,0.413438711725531
gnn,421,50,val,0.37783360081135603
gnn,421,51,train,0.4067716961820945
gnn,421,51,val,0.38497234165985866
gnn,421,52,train,0.3501064695492866
gnn,421,52,val,0.36706992254847953
gnn,421,53,train,0.3511545322550586
gnn,421,53,val,0.39684412392364343
gnn,421,54,train,0.3292890954534245
gnn,421,54,val,0.3563220636852638
gnn,421,55,train,0.36805865437766877
gnn,421,55,val,0.36384422028886143
gnn,421,56,train,0.3747908895339504
gnn,421,56,val,0.37211901813821624
gnn,421,57,train,0.36867056882196286
gnn,421,57,val,0.4063639515906785
gnn,421,58,train,0.3512999853247641
gnn,421,58,val,0.4018104536328895
gnn,421,59,train,0.36934450305617667
gnn,421,59,val,0.37849817029418076
gnn,421,60,train,0.36332929711657913
gnn,421,60,val,0.40278241304948703
gnn,421,61,train,0.3618294510281135
gnn,421,61,val,0.3876292102745748
gnn,421,62,train,0.33679429160043495
gnn,421,62,val,0.3968692906388349
gnn,421,63,train,0.3464689362114168
gnn,421,63,val,0.3918833867853307
gnn,421,64,train,0.3572818086239631
gnn,421,64,val,0.38847888830946503
gnn,421,65,train,0.3390079693932514
gnn,421,65,val,0.3991192984116261
gnn,421,66,train,0.3371577049420921
gnn,421,66,val,0.3809365748856644
gnn,421,67,train,0.3735115315491113
gnn,421,67,val,0.37554642890955553
gnn,421,68,train,0.3726816712946384
gnn,421,68,val,0.37129392233105846
gnn,421,69,train,0.3521633264205007
gnn,421,69,val,0.378521895713057
gnn,421,70,train,0.3537281475238007
gnn,421,70,val,0.3813089604364199
gnn,421,71,train,0.3563146281922192
gnn,421,71,val,0.38579250780297664
gnn,421,72,train,0.3533546016538611
gnn,421,72,val,0.380230235364196
gnn,421,73,train,0.36587405456921623
gnn,421,73,val,0.3896630535104201
gnn,421,74,train,0.34956161891227927
gnn,421,74,val,0.3849876809778319
gnn,421,75,train,0.35470610332967845
gnn,421,75,val,0.3821299842359455
gnn,421,76,train,0.34853183601054655
gnn,421,76,val,0.3718444882695705
gnn,421,77,train,0.34621485391313356
gnn,421,77,val,0.3838705462300022
gnn,421,78,train,0.3631703303804878
gnn,421,78,val,0.3822369100846211
gnn,421,79,train,0.34764607749132204
gnn,421,79,val,0.38216831303888876
gnn,421,80,train,0.35414342430201945
gnn,421,80,val,0.3756053275411426
gnn,421,81,train,0.3634225587286496
gnn,421,81,val,0.3694596554577808
gnn,421,82,train,0.35167888945970355
gnn,421,82,val,0.3864869885780228
gnn,421,83,train,0.35648510265678124
gnn,421,83,val,0.38630463444012514
gnn,421,84,train,0.3491168398839013
gnn,421,84,val,0.37861906618612634
gnn,421,85,train,0.3558717571650498
gnn,421,85,val,0.37703559888143107
gnn,421,86,train,0.34814185774578704
gnn,421,86,val,0.3857718341748422
gnn,421,87,train,0.36311717813570316
gnn,421,87,val,0.37176131117838696
gnn,421,88,train,0.35196076210749233
gnn,421,88,val,0.3817070714939601
gnn,421,89,train,0.36199576910424586
gnn,421,89,val,0.37366751136511295
gnn,421,90,train,0.35253092344926057
gnn,421,90,val,0.38538656361997387
gnn,421,91,train,0.3489556864082426
gnn,421,91,val,0.3904272084642848
gnn,421,92,train,0.3542395583121749
gnn,421,92,val,0.38151359029143567
gnn,421,93,train,0.3530149476486834
gnn,421,93,val,0.3846044354046724
gnn,421,94,train,0.3473635534448131
gnn,421,94,val,0.38988582354892976
gnn,421,95,train,0.3503722141230178
gnn,421,95,val,0.3836860625979036
gnn,421,96,train,0.3563801943420795
gnn,421,96,val,0.3784790428811536
gnn,421,97,train,0.3496553532692122
gnn,421,97,val,0.3801095551754731
gnn,421,98,train,0.3582552277548913
gnn,421,98,val,0.38614357605174726
gnn,421,99,train,0.35600107157184413
gnn,421,99,val,0.3732763033055645
gnn,421,100,train,0.3541344310428142
gnn,421,100,val,0.3826462209508316
gnn,563,1,train,1.4128228630437574
gnn,563,1,val,1.3797182229524603
gnn,563,2,train,1.3986542353199292
gnn,563,2,val,1.2415992443567139
gnn,563,3,train,1.2693550070449988
gnn,563,3,val,1.2126435919864715
gnn,563,4,train,1.1826571994848767
gnn,563,4,val,1.0682471446230417
gnn,563,5,train,1.1778704387984495
gnn,563,5,val,0.9686867607532403
gnn,563,6,train,1.0869268961407947
gnn,563,6,val,0.9362825085630865
gnn,563,7,train,0.9255190751926168
gnn,563,7,val,1.0061092335520248
gnn,563,8,train,0.9654954783937397
gnn,563,8,val,0.9012342038758727
gnn,563,9,train,0.9108667478267678
gnn,563,9,val,0.8574845612299974
gnn,563,10,train,0.8278666469382974
gnn,563,10,val,0.7495481402124125
gnn,563,11,train,0.7381385388566015
gnn,563,11,val,0.790216678994494
gnn,563,12,train,0.7051311270910089
gnn,563,12,val,0.8296000155924971
gnn,563,13,train,0.6507162840049391
gnn,563,13,val,0.6907140083843246
gnn,563,14,train,0.704636815282279
gnn,563,14,val,0.7087250725175794
gnn,563,15,train,0.6709618431712436
gnn,563,15,val,0.5738183198778939
gnn,563,16,train,0.6557534043687887
gnn,563,16,val,0.533231610602164
gnn,563,17,train,0.6022627300715953
gnn,563,17,val,0.5484901986802988
gnn,563,18,train,0.5242186647319
gnn,563,18,val,0.48805264214447575
gnn,563,19,train,0.5527289778276954
gnn,563,19,val,0.5023309863608999
gnn,563,20,train,0.5860236774376677
gnn,563,20,val,0.5776752540592286
gnn,563,21,train,0.5348167484204445
gnn,563,21,val,0.5175534703585989
gnn,563,22,train,0.48834715887736224
gnn,563,22,val,0.4568220725576854
gnn,563,23,train,0.5102943428728101
gnn,563,23,val,0.4787005559030325
gnn,563,24,train,0.4541202938248848
gnn,563,24,val,0.4470514497396863
gnn,563,25,train,0.41163239847066274
gnn,563,25,val,0.4643158834086358
gnn,563,26,train,0.3885851189156882
gnn,563,26,val,0.3836283484062044
gnn,563,27,train,0.3791476168832704
gnn,563,27,val,0.4319672098817688
gnn,563,28,train,0.42137103166706497
gnn,563,28,val,0.4103084725464616
gnn,563,29,train,0.3794863750316203
gnn,563,29,val,0.40166976228647844
gnn,563,30,train,0.34961756840485736
gnn,563,30,val,0.4238390782601668
gnn,563,31,train,0.38502367184103753
gnn,563,31,val,0.392948870863444
gnn,563,32,train,0.42817419248143235
gnn,563,32,val,0.39693679772261853
gnn,563,33,train,0.34506991225721867
gnn,563,33,val,0.3553489761792735
gnn,563,34,train,0.3306245685619337
gnn,563,34,val,0.37176427495184605
gnn,563,35,train,0.3096736565507989
gnn,563,35,val,0.37941946732234505
gnn,563,36,train,0.30676339188354423
gnn,563,36,val,0.3589591681954507
gnn,563,37,train,0.28266788433159173
gnn,563,37,val,0.34151633816885496
gnn,563,38,train,0.2960355047747099
gnn,563,38,val,0.34277763484713153
gnn,563,39,train,0.3378025385845084
gnn,563,39,val,0.33975439588237305
gnn,563,40,train,0.2818153457325953
gnn,563,40,val,0.30522489433221417
gnn,563,41,train,0.3127977712813979
gnn,563,41,val,0.34075693831557474
gnn,563,42,train,0.29025043189854544
gnn,563,42,val,0.3270429366443483
gnn,563,43,train,0.2966387152126823
gnn,563,43,val,0.3348506707008
gnn,563,44,train,0.2658409801390845
gnn,563,44,val,0.35753744052141173
gnn,563,45,train,0.3113346381090686
gnn,563,45,val,0.31381334346494555
gnn,563,46,train,0.3108054134776673
gnn,563,46,val,0.3299984197863849
gnn,563,47,train,0.3308011819689939
gnn,563,47,val,0.3432348091922732
gnn,563,48,train,0.2853998519096029
